CustomerID,Recency,Frequency,Monetary,Cluster_Name
1654,82,13,17771,Champions
1655,356,18,17602,Recent Low-Value
1656,258,23,7737,Loyal Customers
1657,206,15,760,Loyal Customers
1658,77,33,9007,Champions
1659,12,21,7022,Champions
1660,295,39,12053,Champions
1661,224,23,19013,Recent Low-Value
1662,13,27,4070,Loyal Customers
1663,46,18,3507,Loyal Customers
1664,155,24,9146,Recent Low-Value
1665,113,7,14647,Champions
1666,233,20,4860,At Risk / Lost
1667,17,27,18381,Champions
1668,360,6,13565,At Risk / Lost
1669,223,27,4187,At Risk / Lost
1670,354,9,7707,Recent Low-Value
1671,188,31,4119,Loyal Customers
1672,344,21,915,Loyal Customers
1673,163,26,12663,Loyal Customers
1674,326,13,13392,Loyal Customers
1675,74,23,16258,Recent Low-Value
1676,233,20,1022,At Risk / Lost
1677,224,37,13029,Loyal Customers
1678,319,28,15025,At Risk / Lost
1679,60,17,17748,Recent Low-Value
1680,335,28,11079,Champions
1681,222,2,2822,Recent Low-Value
1682,37,25,5455,Loyal Customers
1683,278,6,13401,Champions
1684,196,11,2650,Recent Low-Value
1685,352,38,11241,Recent Low-Value
1686,242,6,18157,At Risk / Lost
1687,324,11,11384,Recent Low-Value
1688,219,14,18150,Champions
1689,192,2,1484,Recent Low-Value
1690,17,3,8352,Loyal Customers
1691,12,35,7338,At Risk / Lost
1692,193,33,6126,Champions
1693,22,24,10582,Champions
1694,120,19,13901,Recent Low-Value
1695,210,18,16220,Loyal Customers
1696,306,24,15680,At Risk / Lost
1697,270,35,8764,Champions
1698,192,1,17442,At Risk / Lost
1699,175,36,593,Recent Low-Value
1700,285,25,16565,Loyal Customers
1701,204,34,7099,Recent Low-Value
1702,164,25,13933,At Risk / Lost
1703,251,16,3070,Recent Low-Value
1704,227,34,111,At Risk / Lost
1705,7,29,15651,Champions
1706,29,19,17245,Champions
1707,33,23,3285,Recent Low-Value
1708,134,19,16509,Champions
1709,79,25,1906,At Risk / Lost
1710,58,16,5764,Champions
1711,26,9,14226,Loyal Customers
1712,226,1,12994,Loyal Customers
1713,285,19,5254,Recent Low-Value
1714,4,33,13867,Recent Low-Value
1715,99,34,15326,Recent Low-Value
1716,39,16,1625,Recent Low-Value
1717,271,18,860,At Risk / Lost
1718,285,34,17078,At Risk / Lost
1719,157,25,13980,Loyal Customers
1720,75,6,1155,At Risk / Lost
1721,288,21,10146,Champions
1722,130,6,3183,Loyal Customers
1723,175,32,15778,Recent Low-Value
1724,84,39,12208,Recent Low-Value
1725,22,31,9750,At Risk / Lost
1726,27,10,6057,Loyal Customers
1727,195,30,5355,At Risk / Lost
1728,337,18,9511,At Risk / Lost
1729,236,24,16444,At Risk / Lost
1730,92,9,9791,Loyal Customers
1731,21,31,18314,Recent Low-Value
1732,303,15,3495,Champions
1733,357,4,1303,Recent Low-Value
1734,84,9,19294,Loyal Customers
1735,262,9,19576,Recent Low-Value
1736,147,26,3144,Recent Low-Value
1737,257,4,7372,Champions
1738,58,17,3614,Recent Low-Value
1739,15,16,10090,Recent Low-Value
1740,162,15,6292,Recent Low-Value
1741,163,35,10867,At Risk / Lost
1742,320,5,16628,Loyal Customers
1743,281,5,7607,Loyal Customers
1744,280,20,4957,Champions
1745,12,15,12218,At Risk / Lost
1746,274,18,17861,At Risk / Lost
1747,271,2,3246,Recent Low-Value
1748,208,29,17277,Loyal Customers
1749,27,13,5856,Champions
1750,72,4,4514,At Risk / Lost
1751,60,10,17594,Recent Low-Value
1752,145,31,4037,Champions
1753,93,8,4063,At Risk / Lost
1754,309,3,5997,Champions
1755,8,9,9074,At Risk / Lost
1756,79,30,14477,Champions
1757,27,11,17600,At Risk / Lost
1758,174,35,16156,At Risk / Lost
1759,50,37,1850,Champions
1760,199,13,4127,At Risk / Lost
1761,349,36,11628,At Risk / Lost
1762,181,13,5845,At Risk / Lost
1763,24,12,9779,Champions
1764,316,37,6038,Champions
1765,46,10,12250,At Risk / Lost
1766,15,9,13506,At Risk / Lost
1767,153,7,19881,Champions
1768,222,2,17843,Recent Low-Value
1769,206,23,4953,At Risk / Lost
1770,273,39,18425,Recent Low-Value
1771,236,39,3248,Champions
1772,340,21,16343,At Risk / Lost
1773,228,23,8033,Recent Low-Value
1774,9,29,9536,Champions
1775,166,14,17769,Recent Low-Value
1776,319,26,6574,Loyal Customers
1777,214,5,14779,Champions
1778,117,31,11328,Loyal Customers
1779,344,25,870,Champions
1780,72,31,1943,Champions
1781,64,20,173,At Risk / Lost
1782,205,17,18144,Loyal Customers
1783,209,2,16159,Loyal Customers
1784,72,25,8100,Loyal Customers
1785,277,13,13373,Champions
1786,274,39,16221,Loyal Customers
1787,320,28,431,Loyal Customers
1788,338,6,17905,At Risk / Lost
1789,95,3,7612,Recent Low-Value
1790,166,35,5031,Recent Low-Value
1791,32,18,12842,Loyal Customers
1792,11,11,13526,Loyal Customers
1793,301,20,5213,Loyal Customers
1794,217,5,8519,Loyal Customers
1795,289,19,2981,Recent Low-Value
1796,102,22,13245,At Risk / Lost
1797,267,19,13656,Champions
1798,214,16,19349,Loyal Customers
1799,179,24,2675,Loyal Customers
1800,88,4,12814,Recent Low-Value
1801,41,15,6285,Loyal Customers
1802,76,25,8756,At Risk / Lost
1803,46,35,5841,At Risk / Lost
1804,160,14,16761,Loyal Customers
1805,80,19,165,Recent Low-Value
1806,310,38,4362,Loyal Customers
1807,86,36,5804,Loyal Customers
1808,92,7,15455,Recent Low-Value
1809,148,30,8694,At Risk / Lost
1810,161,19,12275,Champions
1811,202,25,12796,Loyal Customers
1812,242,16,6355,At Risk / Lost
1813,353,8,7541,Loyal Customers
1814,2,18,15086,Champions
1815,225,28,13450,Recent Low-Value
1816,289,16,14540,At Risk / Lost
1817,233,19,8060,Champions
1818,77,17,17921,Loyal Customers
1819,116,13,19862,Champions
1820,154,7,13765,At Risk / Lost
1821,103,27,6729,Recent Low-Value
1822,194,10,13928,Loyal Customers
1823,166,34,4641,Recent Low-Value
1824,359,36,7976,Recent Low-Value
1825,90,25,13411,Champions
1826,174,6,14688,Champions
1827,122,24,16748,At Risk / Lost
1828,143,18,12480,At Risk / Lost
1829,106,23,9977,Recent Low-Value
1830,305,6,17918,At Risk / Lost
1831,360,29,5197,Recent Low-Value
1832,317,25,18144,Loyal Customers
1833,123,17,18838,Recent Low-Value
1834,9,24,6561,At Risk / Lost
1835,262,11,7144,At Risk / Lost
1836,73,26,5597,Recent Low-Value
1837,359,34,13851,Champions
1838,223,28,9404,Recent Low-Value
1839,41,3,10526,Recent Low-Value
1840,204,11,11158,Champions
1841,264,38,11360,Loyal Customers
1842,328,14,18663,Champions
1843,178,26,734,At Risk / Lost
1844,348,21,10157,Champions
1845,318,39,13445,At Risk / Lost
1846,84,30,10247,At Risk / Lost
1847,318,8,18702,Recent Low-Value
1848,111,20,1489,Recent Low-Value
1849,251,32,13171,Loyal Customers
1850,7,22,11422,At Risk / Lost
1851,84,7,4376,Recent Low-Value
1852,208,9,12406,At Risk / Lost
1853,314,1,1349,Loyal Customers
1854,22,29,17729,At Risk / Lost
1855,3,8,8345,Loyal Customers
1856,127,4,11202,Loyal Customers
1857,297,35,16326,Loyal Customers
1858,188,3,10688,Recent Low-Value
1859,362,7,542,Champions
1860,14,27,7076,Champions
1861,12,1,4775,Recent Low-Value
1862,87,27,11903,At Risk / Lost
1863,12,16,8053,Recent Low-Value
1864,25,38,4477,At Risk / Lost
1865,301,7,10699,Loyal Customers
1866,243,23,7158,Recent Low-Value
1867,122,11,17306,Champions
1868,147,33,11994,At Risk / Lost
1869,55,36,3039,Recent Low-Value
1870,238,37,1131,Recent Low-Value
1871,356,17,10308,At Risk / Lost
1872,173,35,662,Loyal Customers
1873,221,5,10830,Loyal Customers
1874,119,32,16824,Loyal Customers
1875,309,3,16252,Loyal Customers
1876,183,35,14098,At Risk / Lost
1877,288,14,18780,Champions
1878,307,31,16718,Recent Low-Value
1879,300,31,9408,Recent Low-Value
1880,82,17,9709,Loyal Customers
1881,211,24,17775,At Risk / Lost
1882,150,23,8820,Champions
1883,37,18,10272,Champions
1884,352,14,14557,Recent Low-Value
1885,312,15,3039,Loyal Customers
1886,361,15,14445,Recent Low-Value
1887,59,6,16258,Recent Low-Value
1888,131,27,5535,Champions
1889,202,15,5492,At Risk / Lost
1890,243,36,8072,Champions
1891,35,8,17717,Recent Low-Value
1892,93,15,19284,Loyal Customers
1893,207,3,14899,Loyal Customers
1894,353,13,19259,At Risk / Lost
1895,332,34,15152,At Risk / Lost
1896,305,24,6144,At Risk / Lost
1897,350,32,19971,Recent Low-Value
1898,213,32,14515,Recent Low-Value
1899,159,30,17374,At Risk / Lost
1900,24,13,13958,Loyal Customers
1901,293,1,17672,Loyal Customers
1902,4,34,5744,Loyal Customers
1903,220,15,17224,Recent Low-Value
1904,364,14,17853,Champions
1905,20,29,18484,Loyal Customers
1906,152,34,17955,Loyal Customers
1907,50,18,18020,Loyal Customers
1908,177,7,16802,At Risk / Lost
1909,96,29,5253,Recent Low-Value
1910,105,31,1994,At Risk / Lost
1911,250,25,8091,At Risk / Lost
1912,117,38,15539,Champions
1913,354,14,9567,At Risk / Lost
1914,228,8,6035,Champions
1915,66,27,17207,At Risk / Lost
1916,335,2,2429,Loyal Customers
1917,262,17,9427,Recent Low-Value
1918,295,37,2870,At Risk / Lost
1919,243,14,4946,Champions
1920,186,25,16751,Recent Low-Value
1921,246,30,16376,Champions
1922,125,29,14733,Loyal Customers
1923,268,20,13728,At Risk / Lost
1924,131,21,669,Recent Low-Value
1925,237,22,2073,Loyal Customers
1926,18,35,2922,At Risk / Lost
1927,40,37,370,At Risk / Lost
1928,21,16,16420,Champions
1929,225,17,7741,Champions
1930,355,16,9030,Loyal Customers
1931,282,2,6780,Champions
1932,8,4,1357,Loyal Customers
1933,100,21,8350,Loyal Customers
1934,240,39,5470,Loyal Customers
1935,87,34,4958,Champions
1936,298,30,8681,Recent Low-Value
1937,14,6,13591,Loyal Customers
1938,334,17,12536,Recent Low-Value
1939,2,39,12970,At Risk / Lost
1940,293,25,16604,Champions
1941,325,5,7008,Champions
1942,41,5,10944,Recent Low-Value
1943,318,20,18787,At Risk / Lost
1944,316,16,4961,At Risk / Lost
1945,111,37,3011,Loyal Customers
1946,14,9,9091,Champions
1947,231,5,11672,At Risk / Lost
1948,84,2,10398,At Risk / Lost
1949,130,9,7336,Loyal Customers
1950,231,36,5665,Loyal Customers
1951,326,22,17593,Recent Low-Value
1952,145,22,7029,Champions
1953,345,22,17734,At Risk / Lost
1954,28,34,18133,Recent Low-Value
1955,66,29,7451,Champions
1956,163,38,19440,Recent Low-Value
1957,229,33,15001,Champions
1958,261,18,10738,Champions
1959,164,7,5928,At Risk / Lost
1960,301,1,11656,Champions
1961,303,33,18199,Loyal Customers
1962,287,1,8250,At Risk / Lost
1963,10,24,10207,Loyal Customers
1964,195,4,19967,Recent Low-Value
1965,118,4,1857,Recent Low-Value
1966,270,18,18293,Champions
1967,80,27,11299,Champions
1968,93,32,16395,Loyal Customers
1969,266,33,12907,Loyal Customers
1970,332,28,17635,Loyal Customers
1971,350,36,5592,Recent Low-Value
1972,361,6,6402,Loyal Customers
1973,257,16,16029,At Risk / Lost
1974,133,34,4847,At Risk / Lost
1975,276,23,14338,Recent Low-Value
1976,264,24,8502,Loyal Customers
1977,171,13,10786,Loyal Customers
1978,1,18,4781,Champions
1979,313,13,18991,At Risk / Lost
1980,64,37,19447,Recent Low-Value
1981,284,39,3528,Loyal Customers
1982,121,17,7594,Champions
1983,107,15,4055,Recent Low-Value
1984,175,18,14126,Recent Low-Value
1985,204,23,9344,At Risk / Lost
1986,165,30,813,Loyal Customers
1987,305,34,11180,Recent Low-Value
1988,120,4,8621,Champions
1989,44,3,1846,Champions
1990,312,7,17691,Recent Low-Value
1991,156,18,17268,Champions
1992,207,7,2796,Recent Low-Value
1993,108,6,12112,Champions
1994,251,22,14788,Recent Low-Value
1995,334,1,5136,Recent Low-Value
1996,130,4,7227,Recent Low-Value
1997,293,29,3818,Champions
1998,20,21,8010,Recent Low-Value
1999,282,26,2793,At Risk / Lost
2000,285,14,17109,Recent Low-Value
2001,1,9,15958,Loyal Customers
2002,119,12,16032,Loyal Customers
2003,35,6,7792,At Risk / Lost
2004,198,20,6498,Recent Low-Value
2005,245,24,7352,Loyal Customers
2006,59,27,11821,Recent Low-Value
2007,325,38,18039,Loyal Customers
2008,161,8,11925,Champions
2009,179,1,4287,Champions
2010,206,24,136,At Risk / Lost
2011,12,7,18271,At Risk / Lost
2012,276,19,6383,Recent Low-Value
2013,181,22,15302,At Risk / Lost
2014,242,35,8160,Recent Low-Value
2015,216,30,8165,Champions
2016,251,29,3980,Champions
2017,299,22,6032,Loyal Customers
2018,126,11,8428,Recent Low-Value
2019,217,20,6433,Champions
2020,306,29,13970,Champions
2021,285,34,11368,Recent Low-Value
2022,185,1,5167,Loyal Customers
2023,39,31,15716,Loyal Customers
2024,223,30,12175,Loyal Customers
2025,184,18,17145,Loyal Customers
2026,178,17,8073,Champions
2027,294,38,10102,Recent Low-Value
2028,340,14,7987,Recent Low-Value
2029,151,23,514,Champions
2030,126,25,6950,Champions
2031,301,15,2829,Champions
2032,308,22,12029,At Risk / Lost
2033,336,3,15088,Recent Low-Value
2034,234,19,3997,Recent Low-Value
2035,8,34,2269,Recent Low-Value
2036,341,35,13663,Loyal Customers
2037,129,1,18362,Champions
2038,264,21,12988,Champions
2039,157,29,4670,Champions
2040,352,6,1615,At Risk / Lost
2041,358,37,17058,Recent Low-Value
2042,5,1,12734,Champions
2043,86,1,19351,At Risk / Lost
2044,175,27,13898,Champions
2045,290,21,4577,Loyal Customers
2046,193,16,16555,Recent Low-Value
2047,311,26,19464,At Risk / Lost
2048,119,16,9651,Champions
2049,218,28,14279,Recent Low-Value
2050,114,1,139,At Risk / Lost
2051,145,36,10322,Recent Low-Value
2052,26,10,16216,Recent Low-Value
2053,136,17,18384,Loyal Customers
2054,303,23,18701,Recent Low-Value
2055,232,7,16149,At Risk / Lost
2056,76,7,4896,Recent Low-Value
2057,328,15,4706,At Risk / Lost
2058,345,34,17767,Recent Low-Value
2059,302,4,8875,Champions
2060,289,14,14964,Loyal Customers
2061,1,14,14293,Champions
2062,147,16,14776,Loyal Customers
2063,287,7,10557,At Risk / Lost
2064,142,32,17299,Loyal Customers
2065,53,19,16144,Recent Low-Value
2066,304,2,15166,Recent Low-Value
2067,69,10,18995,Champions
2068,361,17,346,Loyal Customers
2069,90,37,6616,At Risk / Lost
2070,220,12,16900,At Risk / Lost
2071,192,6,13442,Recent Low-Value
2072,63,22,16591,At Risk / Lost
2073,73,32,9130,Recent Low-Value
2074,161,20,1521,Recent Low-Value
2075,169,1,13070,Recent Low-Value
2076,89,6,7383,Champions
2077,176,19,16045,Champions
2078,269,18,355,Recent Low-Value
2079,73,6,11119,Recent Low-Value
2080,245,33,15587,Recent Low-Value
2081,77,23,9129,At Risk / Lost
2082,159,23,19446,Recent Low-Value
2083,324,26,2382,Recent Low-Value
2084,98,13,8844,Loyal Customers
2085,102,7,17961,Loyal Customers
2086,132,15,10019,Loyal Customers
2087,102,27,13435,Loyal Customers
2088,19,26,691,Recent Low-Value
2089,82,33,6377,Loyal Customers
2090,279,15,2360,At Risk / Lost
2091,339,36,11239,At Risk / Lost
2092,331,27,447,Loyal Customers
2093,129,5,4543,Champions
2094,344,2,11188,At Risk / Lost
2095,310,33,8874,At Risk / Lost
2096,89,16,6969,Loyal Customers
2097,213,23,19522,Loyal Customers
2098,143,38,2945,Recent Low-Value
2099,65,16,12486,At Risk / Lost
2100,76,14,1365,Loyal Customers
2101,199,29,12545,Loyal Customers
2102,143,26,13038,Recent Low-Value
2103,316,35,11259,At Risk / Lost
2104,93,15,2374,Loyal Customers
2105,305,3,18954,Recent Low-Value
2106,224,23,10582,Loyal Customers
2107,291,29,19061,Champions
2108,102,34,1168,Champions
2109,267,33,14806,Loyal Customers
2110,355,23,6074,At Risk / Lost
2111,110,7,11028,Champions
2112,330,3,2050,Recent Low-Value
2113,265,32,19577,Loyal Customers
2114,3,31,10511,Recent Low-Value
2115,85,18,13488,Champions
2116,282,7,17871,At Risk / Lost
2117,328,1,4374,Recent Low-Value
2118,304,14,2385,Champions
2119,117,32,19690,Champions
2120,221,6,19408,Champions
2121,154,39,7145,Recent Low-Value
2122,153,10,1718,Champions
2123,12,7,11079,Loyal Customers
2124,133,26,8662,Champions
2125,304,34,12126,Loyal Customers
2126,293,30,7943,At Risk / Lost
2127,300,36,9995,Loyal Customers
2128,228,21,12066,At Risk / Lost
2129,271,17,17832,At Risk / Lost
2130,43,33,5389,Loyal Customers
2131,343,10,18906,At Risk / Lost
2132,326,12,18912,Loyal Customers
2133,302,16,3133,Recent Low-Value
2134,364,32,8960,At Risk / Lost
2135,21,15,7913,Loyal Customers
2136,107,27,17898,At Risk / Lost
2137,336,28,13960,Champions
2138,303,17,14394,Loyal Customers
2139,117,2,3721,Champions
2140,124,36,17238,At Risk / Lost
2141,281,7,2447,At Risk / Lost
2142,292,13,14982,Recent Low-Value
2143,203,15,17210,Loyal Customers
2144,51,25,5023,Champions
2145,271,23,19133,Recent Low-Value
2146,324,22,15711,At Risk / Lost
2147,277,26,15467,At Risk / Lost
2148,141,33,19299,Recent Low-Value
2149,275,11,9166,Champions
2150,290,10,3379,At Risk / Lost
2151,334,25,19468,At Risk / Lost
2152,52,37,3907,Loyal Customers
2153,27,38,14065,Recent Low-Value
2154,157,24,16223,At Risk / Lost
2155,239,33,17091,Champions
2156,156,17,734,Loyal Customers
2157,291,24,12871,Recent Low-Value
2158,136,37,17558,Champions
2159,144,2,18398,At Risk / Lost
2160,106,32,14440,Recent Low-Value
2161,158,24,688,Recent Low-Value
2162,146,9,3331,Champions
2163,2,4,6451,Recent Low-Value
2164,77,17,3938,Champions
2165,132,17,2073,At Risk / Lost
2166,90,30,14446,Loyal Customers
2167,345,11,5144,Champions
2168,350,21,10347,Loyal Customers
2169,263,21,11772,Recent Low-Value
2170,351,18,10371,Champions
2171,108,29,6783,At Risk / Lost
2172,74,24,11344,Champions
2173,39,10,6883,Champions
2174,159,17,5694,Champions
2175,71,18,3922,Loyal Customers
2176,312,20,3489,Loyal Customers
2177,241,37,6014,Recent Low-Value
2178,298,18,18264,Recent Low-Value
2179,36,17,3788,Recent Low-Value
2180,84,9,14783,Recent Low-Value
2181,263,14,13180,Champions
2182,310,29,10016,Loyal Customers
2183,172,31,5137,Loyal Customers
2184,173,4,13553,Loyal Customers
2185,362,18,8740,Loyal Customers
2186,47,20,181,Recent Low-Value
2187,141,9,6378,Champions
2188,118,13,16178,Loyal Customers
2189,277,15,15636,At Risk / Lost
2190,214,27,17890,Champions
2191,220,15,7510,At Risk / Lost
2192,26,28,16026,Champions
2193,9,37,15600,Champions
2194,271,19,1580,Champions
2195,10,26,9371,At Risk / Lost
2196,121,26,3698,Loyal Customers
2197,125,25,15132,Loyal Customers
2198,170,26,8093,At Risk / Lost
2199,72,26,10995,Loyal Customers
2200,152,28,15467,Recent Low-Value
2201,208,18,7744,Loyal Customers
2202,49,32,12048,Recent Low-Value
2203,154,3,18242,Recent Low-Value
2204,347,2,2699,Recent Low-Value
2205,293,33,5913,At Risk / Lost
2206,68,19,3953,Loyal Customers
2207,50,17,18776,Loyal Customers
2208,152,33,1601,At Risk / Lost
2209,19,12,8522,At Risk / Lost
2210,100,3,7650,Loyal Customers
2211,60,26,4350,At Risk / Lost
2212,167,35,7091,At Risk / Lost
2213,202,8,16598,Recent Low-Value
2214,345,36,4506,At Risk / Lost
2215,146,7,18831,Recent Low-Value
2216,164,36,1141,Champions
2217,242,16,7027,Recent Low-Value
2218,69,24,16495,Recent Low-Value
2219,175,1,7971,At Risk / Lost
2220,49,25,6475,Loyal Customers
2221,108,10,3776,Champions
2222,226,16,13117,Champions
2223,161,16,3165,Champions
2224,119,8,2136,Loyal Customers
2225,149,29,3146,Champions
2226,150,39,17024,Champions
2227,293,28,176,Loyal Customers
2228,143,6,19551,Champions
2229,160,16,15980,At Risk / Lost
2230,11,20,16507,At Risk / Lost
2231,138,16,17159,Recent Low-Value
2232,78,7,4367,Recent Low-Value
2233,77,14,6088,Recent Low-Value
2234,254,26,8780,At Risk / Lost
2235,258,26,1585,At Risk / Lost
2236,320,14,14813,At Risk / Lost
2237,291,7,2519,Recent Low-Value
2238,263,33,15412,Recent Low-Value
2239,85,26,3595,Recent Low-Value
2240,146,20,17240,Recent Low-Value
2241,323,3,10816,Recent Low-Value
2242,42,4,12542,Recent Low-Value
2243,125,26,18263,At Risk / Lost
2244,167,11,13061,Loyal Customers
2245,241,2,10407,Loyal Customers
2246,280,14,6587,Recent Low-Value
2247,188,30,9764,Loyal Customers
2248,302,12,16460,Loyal Customers
2249,19,26,16742,At Risk / Lost
2250,68,33,4175,Recent Low-Value
2251,218,13,17602,Recent Low-Value
2252,102,14,15385,Loyal Customers
2253,42,24,7731,Recent Low-Value
2254,288,34,3117,Recent Low-Value
2255,167,26,18142,Recent Low-Value
2256,109,21,18281,Recent Low-Value
2257,36,28,884,Loyal Customers
2258,232,36,5791,Champions
2259,229,2,15865,Loyal Customers
2260,353,9,3296,At Risk / Lost
2261,164,23,9652,Champions
2262,73,15,8632,Champions
2263,136,13,17046,Champions
2264,353,23,4846,Loyal Customers
2265,70,17,3099,At Risk / Lost
2266,196,2,17677,Loyal Customers
2267,269,20,11402,At Risk / Lost
2268,49,20,16552,Loyal Customers
2269,316,3,15695,Loyal Customers
2270,130,12,18912,Loyal Customers
2271,5,2,6300,Champions
2272,27,36,5496,Loyal Customers
2273,160,14,13510,At Risk / Lost
2274,149,16,13303,At Risk / Lost
2275,264,19,3698,At Risk / Lost
2276,230,34,10664,Champions
2277,200,6,12848,Loyal Customers
2278,50,13,17057,Loyal Customers
2279,67,36,7736,Recent Low-Value
2280,300,22,17962,Champions
2281,58,18,10365,At Risk / Lost
2282,259,12,9805,At Risk / Lost
2283,342,30,14398,Loyal Customers
2284,326,7,18680,At Risk / Lost
2285,130,32,9803,Loyal Customers
2286,215,19,13436,Loyal Customers
2287,172,6,8266,Recent Low-Value
2288,258,20,16216,Champions
2289,102,27,6150,Loyal Customers
2290,209,37,11284,Loyal Customers
2291,291,7,12812,Loyal Customers
2292,354,5,8584,Recent Low-Value
2293,286,11,2693,Loyal Customers
2294,116,15,10415,Champions
2295,264,3,15300,Champions
2296,150,5,9207,At Risk / Lost
2297,300,23,3969,Champions
2298,36,37,15547,At Risk / Lost
2299,333,9,8071,Champions
2300,287,15,3089,At Risk / Lost
2301,303,3,5440,Loyal Customers
2302,311,29,9743,Recent Low-Value
2303,208,6,3923,Recent Low-Value
2304,106,17,13554,Recent Low-Value
2305,158,26,4032,Loyal Customers
2306,121,21,10320,Recent Low-Value
2307,55,8,8654,Champions
2308,12,21,2529,At Risk / Lost
2309,145,11,7544,Loyal Customers
2310,136,38,10610,Recent Low-Value
2311,3,8,11377,Champions
2312,144,24,10637,Champions
2313,30,35,7247,Loyal Customers
2314,237,14,7731,Loyal Customers
2315,279,14,3698,Recent Low-Value
2316,348,10,4429,At Risk / Lost
2317,115,12,6818,Recent Low-Value
2318,104,38,10023,Recent Low-Value
2319,118,34,13882,Loyal Customers
2320,5,10,16576,Recent Low-Value
2321,360,17,151,Recent Low-Value
2322,248,17,16802,At Risk / Lost
2323,364,3,10284,Champions
2324,321,31,12568,Champions
2325,121,1,15579,At Risk / Lost
2326,286,12,7310,Champions
2327,149,39,13034,Recent Low-Value
2328,84,4,4056,At Risk / Lost
2329,231,13,6157,At Risk / Lost
2330,288,34,11310,Loyal Customers
2331,161,21,14690,Champions
2332,272,22,13964,Loyal Customers
2333,38,4,1625,Recent Low-Value
2334,226,18,13377,At Risk / Lost
2335,142,5,7143,Recent Low-Value
2336,292,19,17762,Champions
2337,151,2,8805,Loyal Customers
2338,114,12,6225,Champions
2339,237,17,7974,Recent Low-Value
2340,66,10,12629,Loyal Customers
2341,361,34,15055,Champions
2342,341,6,2600,Recent Low-Value
2343,258,8,3564,Champions
2344,249,11,18743,At Risk / Lost
2345,331,12,16054,Loyal Customers
2346,323,9,19143,Loyal Customers
2347,180,2,355,Loyal Customers
2348,190,8,1602,At Risk / Lost
2349,154,11,4756,Loyal Customers
2350,196,36,10402,At Risk / Lost
2351,311,10,5530,Loyal Customers
2352,262,21,8698,Champions
2353,143,20,19660,Champions
2354,342,8,16076,Champions
2355,316,36,1960,Champions
2356,101,29,6258,At Risk / Lost
2357,244,12,5906,Recent Low-Value
2358,12,14,17206,Recent Low-Value
2359,239,21,9574,Champions
2360,49,22,17097,Recent Low-Value
2361,42,21,19815,Recent Low-Value
2362,166,30,5890,Loyal Customers
2363,82,39,19600,At Risk / Lost
2364,291,20,10270,Champions
2365,158,24,9104,Recent Low-Value
2366,216,23,10078,Recent Low-Value
2367,158,7,16814,Champions
2368,134,9,18696,Loyal Customers
2369,67,1,7332,Champions
2370,336,26,12774,Loyal Customers
2371,7,38,16152,Recent Low-Value
2372,14,38,15874,At Risk / Lost
2373,73,22,6013,Loyal Customers
2374,163,10,14202,Loyal Customers
2375,66,6,15489,Champions
2376,347,17,10667,Recent Low-Value
2377,130,38,5711,At Risk / Lost
2378,206,24,9532,Champions
2379,276,10,419,Champions
2380,256,8,12786,At Risk / Lost
2381,266,21,4891,Recent Low-Value
2382,25,6,429,At Risk / Lost
2383,281,21,8951,Champions
2384,253,39,11410,Champions
2385,310,24,10264,Loyal Customers
2386,289,33,18277,At Risk / Lost
2387,164,18,5803,At Risk / Lost
2388,95,28,10749,At Risk / Lost
2389,270,32,12772,Champions
2390,321,12,4255,Recent Low-Value
2391,110,27,2711,Champions
2392,336,10,19077,Loyal Customers
2393,310,32,16579,Champions
2394,238,26,9280,Champions
2395,25,25,9404,Champions
2396,141,11,14710,Loyal Customers
2397,117,23,8537,At Risk / Lost
2398,25,34,10450,Recent Low-Value
2399,79,23,12621,Recent Low-Value
2400,68,29,19833,Loyal Customers
2401,173,31,6660,At Risk / Lost
2402,12,7,5347,At Risk / Lost
2403,288,33,4177,Loyal Customers
2404,128,21,10958,Champions
2405,96,2,11491,At Risk / Lost
2406,92,18,11046,Recent Low-Value
2407,141,33,15286,Loyal Customers
2408,31,37,1517,Recent Low-Value
2409,334,34,16594,Champions
2410,20,20,9054,Loyal Customers
2411,146,35,13691,Recent Low-Value
2412,316,18,7491,Recent Low-Value
2413,160,24,11464,Champions
2414,349,8,10471,Loyal Customers
2415,43,30,2604,At Risk / Lost
2416,254,10,5339,At Risk / Lost
2417,130,23,16776,Recent Low-Value
2418,60,11,18218,Champions
2419,151,2,5220,Recent Low-Value
2420,287,26,6493,Champions
2421,5,36,2296,At Risk / Lost
2422,266,33,3566,Recent Low-Value
2423,345,13,2006,Recent Low-Value
2424,130,25,18205,Champions
2425,267,4,11983,Loyal Customers
2426,178,19,15537,Champions
2427,253,18,14597,Loyal Customers
2428,56,37,1916,At Risk / Lost
2429,83,30,10813,Recent Low-Value
2430,99,19,3949,Recent Low-Value
2431,149,23,6949,Champions
2432,329,16,1158,Champions
2433,156,1,11830,At Risk / Lost
2434,190,12,18806,At Risk / Lost
2435,263,24,17432,Loyal Customers
2436,80,34,4459,At Risk / Lost
2437,252,8,12909,At Risk / Lost
2438,97,18,5760,At Risk / Lost
2439,260,5,7354,At Risk / Lost
2440,260,26,12922,Loyal Customers
2441,103,30,2193,At Risk / Lost
2442,40,13,11830,Loyal Customers
2443,273,19,18047,Champions
2444,101,29,8317,Recent Low-Value
2445,359,3,16658,Champions
2446,308,26,17818,At Risk / Lost
2447,221,12,16805,Recent Low-Value
2448,308,2,12442,At Risk / Lost
2449,124,11,12339,At Risk / Lost
2450,231,28,13954,Champions
